TRU,START_DATE,END_DATE,STATUS_DESCRIPTION,STREET_ACTIVITY,PREMISE_NO,STREET_NAME,BOROUGH,ZIP_CODE,FACILITY_AKA,FACILITY_TYPE,BIN,BLOCK,LOT,CROSS_STREET_ON,CROSS_STREET_BETWEEN,CROSS_STREET_AND,BUILDING_OWNER_NAME,CONTRACTOR_NAME,AIR_MONITOR_NAME,ENTIRE_FLOOR,FLOOR,SECTION,ACM_TYPE,ACM_AMOUNT,ACM_UNIT,ABATEMENT_TYPE,PROCEDURE_NAME,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BBL,NTA
TRU5419BK18,03/23/2018 12:00:00 AM,03/15/2019 12:00:00 AM,Closed,No,806,FRIEL PLACE,Brooklyn,11218,,Residence,3124416,05331,0050,,,,Mallory Shure and Ramin Talaie,"Insaren, Inc.","Green Path Environmental, Inc.",No,SECOND,SOUTH ELEVATION,TRANSITE SIDING,178,Square Feet,Removal,Exterior Vertical Surface,40.647236,-73.972184,12,39,504,3053310050,Windsor Terrace
TRU5617MN18,04/09/2018 12:00:00 AM,03/15/2019 12:00:00 AM,Submitted,No,35,East 76th Street,Manhattan,10021,The Carlyle Hotel,Commercial,1041797,01391,0021,,,,Hotel Carlyle Owners Corp.,Pal Environmental Safety Corp.,"H.A. Bader Consultants, Inc.",No,08th,Guestroom #811-812,Flooring Paper,175,Square Feet,Removal,DEP Variance,40.774267,-73.963285,8,4,130,1013910021,Upper East Side-Carnegie Hill
TRU5057BX18,01/25/2018 12:00:00 AM,01/21/2019 12:00:00 AM,Closed,No,7B,Edgewater Park,Bronx,10465,,Residence,2095905,05517,0061,,,,Donna Rogers,Flag-Clean Island Ltd.,Exclusive Testing Labs Inc.,No,Exterior,Roof,Shingles and Tar Paper,740,Square Feet,Removal,Exterior Foam,40.823428,-73.807123,10,13,138,2055170061,Schuylerville-Throgs Neck-Edgewater Park
TRU5840BK17,01/09/2018 12:00:00 AM,12/14/2018 12:00:00 AM,Postponed,No,132,North Oxford Walk,Brooklyn,11205,"Whitman, Bld. #4 Contract BW1505369",,3335254,02041,0001,,,,New York City Housing Authority (NYCHA),APS Contractors Inc.,"Warren & Panzer, Engineers, P.C",No,6,Exterior Faade  Elevation #1 - 22,Tar / Flashing at Spandrel Beam,1263,Square Feet,Removal,Exterior Vertical Surface,40.694008,-73.975262,2,35,18501,3020410001,Fort Greene
TRU5110BK18,01/31/2018 12:00:00 AM,01/22/2019 12:00:00 AM,Submitted,No,124,Carlton Avenue,Brooklyn,11205,"Whitman, Bld. #1 Contract BW1505369",,3335252,02041,0001,,,,New York City Housing Authority (NYCHA),APS Contractors Inc.,"Warren & Panzer, Engineers, P.C",No,3,Exterior Faade  Elevation #1 - 22,Bricks Contaminated with ACM Tar / Flashing,35,Square Feet,Removal,Exterior Vertical Surface,40.69395,-73.97308,2,35,18501,3020410001,Fort Greene
TRU5441BK18,04/02/2018 12:00:00 AM,03/19/2019 12:00:00 AM,Submitted,No,500,19th STREET,Brooklyn,11215,PS 280 K,School,3017307,00889,0001,,,,NYC School Construction Authority (NYCSCA),"ETS Contracting, Inc.","Taylor Environmental Group, Inc.",No,CELLAR,ROOM 129,FLOOR TILES / MASTIC,1240,Square Feet,Removal,Interior Foam,40.656944,-73.983115,7,38,1502,3008890001,Windsor Terrace
TRU5418MN18,02/22/2018 12:00:00 AM,02/21/2019 12:00:00 AM,Submitted,No,2698,Frederick Douglas Boulevard,Manhattan,10030,Drew Hamilton Houses,Residence,1060431,02029,0001,,,,New York City Housing Authority (NYCHA),"New York Environmental Systems, Inc.",Genesis Environmental Consultants Inc.,No,17th,"APTS A,G,H,J,M",Pop Corn Ceiling/Plaster/Escutcheon Plate,5,Square Feet,Removal,Tent,40.821706,-73.94273,10,9,232,1020290001,Central Harlem North-Polo Grounds
TRU5067BK18,01/29/2018 12:00:00 AM,01/15/2019 12:00:00 AM,Closed,No,6310,15th Ave,Brooklyn,11219,,Commercial,3141900,05741,0056,,,,American Stock Transfer and Trust Company LLC,"Maspeth Remodeling Co., Inc. DBA Maspeth Environme","Abe Environmental Testing and Consulting, Inc.",No,Roof,Main Roof,Built Up Roofing,1860,Square Feet,Removal,Exterior Foam,40.624304,-73.996113,11,38,250,3057410056,Bensonhurst West
TRU5019MN18,01/15/2018 12:00:00 AM,01/04/2019 12:00:00 AM,Postponed,No,424,West 33rd Street,Manhattan,10001,,Commercial,1012841,00729,7501,,,,Brookfield Properties,"ETS Contracting, Inc.","Consulting And Testing Services, Inc.",No,1,phase 5B east lobby area,ceiling plaster,155,Square Feet,Removal,DEP Variance,40.753099,-73.997704,4,3,103,1007297501,Hudson Yards-Chelsea-Flatiron-Union Square
TRU5486MN18,03/08/2018 12:00:00 AM,02/28/2019 12:00:00 AM,Submitted,No,866,UN PLAZA,Manhattan,10017,,Other,1040072,01360,7501,,,,866 PLAZA OWNER LLC,"212 Services, LLC","Environmental Consulting & Management Services, In",No,3,Suite 320 hallway,Vinyl Floor Tiles,120,Square Feet,Removal,Interior Foam,40.752925,-73.966834,6,4,8603,1013607501,Turtle Bay-East Midtown
TRU5271BK18,03/12/2018 12:00:00 AM,02/20/2019 12:00:00 AM,Closed,No,25,4th Avenue,Brooklyn,11217,,Other,3018376,00928,0006,,,,New York Public Library,"The Asbestos Contractor, Inc.",Airtek Environmental Corporation,No,1,Office A,floor tile,310,Square Feet,Removal,Interior Foam,40.683666,-73.978814,6,39,12901,3009280006,Park Slope-Gowanus
TRU5873BK17,12/22/2017 12:00:00 AM,12/21/2018 12:00:00 AM,Closed,No,193,Hancock Street,Brooklyn,11216,,Residence,3052323,01833,0065,,,,NYC Housing Preservation & Development (NYCHPD),GTM Contracting Inc. dba Hi-Tech Environmental & R,"Sound Environmental Associates, LLC",Yes,Basement,,Boiler Insulation,20,Square Feet,Removal,Tent,40.68274,-73.948315,3,36,249,3018330065,Bedford
TRU5216BK18,02/26/2018 12:00:00 AM,02/11/2019 12:00:00 AM,Postponed,No,2250,Clarendon Road,Brooklyn,11226,,Other,3119614,05187,0032,,,,CANDOR CLARENDON HOLDINGS LLC,Darshel Construction Corp.,Dancy Environmental,Yes,1,,Aluminium,300,Square Feet,Removal,Exterior Vertical Surface,40.642793,-73.955953,14,45,790,3051870032,Erasmus
TRU5712MN18,04/09/2018 12:00:00 AM,03/28/2019 12:00:00 AM,Submitted,No,241,WEST 62nd. STREET,Manhattan,10023,Amsterdam Houses Bldg. # 4 Contract BW1313869,Residence,1082582,01154,0101,,,,New York City Housing Authority (NYCHA),M.A.B. Renovation Group Corp.,"Warren & Panzer, Engineers, P.C",No,5,Exterior Facade-Mod A1-Elev # 1-8,Window Sills Contam. with ACM Tar/Flashing,5,Square Feet,Removal,Exterior Vertical Surface,40.773465,-73.988389,7,6,151,1011540101,Lincoln Square
TRU5145MN18,02/05/2018 12:00:00 AM,01/21/2019 12:00:00 AM,Closed,No,33,East 22 Street,Manhattan,10010,,Residence,1016284,00851,0028,,,,33 East 22nd Street Tenants Corp.,New York Insulation Inc.,"Nigertech Services, Inc.",No,1,Front Elevation Exterior Facade,Window Caulk,11,Square Feet,Removal,Exterior Vertical Surface,40.740212,-73.988467,5,2,56,1008510028,Hudson Yards-Chelsea-Flatiron-Union Square
TRU6147MN17,12/15/2017 12:00:00 AM,12/04/2018 12:00:00 AM,Closed,No,4,East 28th Street,Manhattan,10016,,Residence,1016895,00857,0075,,,,Latham Realty LLC,"Anboj Group, Inc.",Specialized United Services inc.,No,Penthouse,South wing,Floor tile,350,Square Feet,Removal,Interior Foam,40.744524,-73.98695,5,2,56,1008570075,Hudson Yards-Chelsea-Flatiron-Union Square
TRU5102QN18,02/20/2018 12:00:00 AM,02/07/2019 12:00:00 AM,Submitted,No,56-37,188th Street,Queens,11365,P.S. 177(Q),School,4128231,05674,0002,,,,NYC School Construction Authority (NYCSCA),"Empire Control Abatement, Inc.",New York Environmental & Material Testing,No,Basement,Area 11 - Fan Room,Pipe Insulation,24,Linear Feet,Removal,Tent,40.74391,-73.788133,11,20,1417,4056740002,Auburndale
TRU5211BK18,02/20/2018 12:00:00 AM,02/11/2019 12:00:00 AM,Submitted,No,2920,Campus Road,Brooklyn,11210,Brooklyn College,School,3327321,07556,0150,,,,Dormitory Authority State of New York (DASNY),"Abatech Industries, Inc.","LiRo Engineers, Inc.",No,Basement,South Corridor,Ceiling Plaster,731,Square Feet,Removal,CODE 56 State Owned Bldgs,40.63164,-73.948142,14,45,772,3075560150,Flatbush
TRU5104BX18,02/06/2018 12:00:00 AM,02/05/2019 12:00:00 AM,Submitted,No,760,Gun Hill Road,Bronx,10467,Immaculate Conception School,School,2057021,04631,0075,,,,Immaculate Conception Church,"NSC Abatement Services,Inc.","Adelaide Environmental Health Associates, Inc.",No,1st Floor,Classroom 1-2,VAT,736,Square Feet,Removal,Interior Foam,40.876633,-73.864113,12,12,372,2046310075,Williamsbridge-Olinville
TRU5058MN18,01/19/2018 12:00:00 AM,01/09/2019 12:00:00 AM,Submitted,No,888,Broadway,Manhattan,10003,22-32 e 19 St,Commercial,1016154,00847,7501,,,,880 Broadway Owner LLC,New York Insulation Inc.,Airtek Environmental Corporation,No,Roof,Bulkhead Wall - South Side,Flashing,500,Square Feet,Removal,Exterior Vertical Surface,40.738384,-73.989965,5,2,52,1008477501,Hudson Yards-Chelsea-Flatiron-Union Square
TRU5091BK18,02/02/2018 12:00:00 AM,01/18/2019 12:00:00 AM,Submitted,No,18,Marlborough road,Brooklyn,11226,P.S 249K,School,3116438,05075,0001,,,,NYC Dept of Education (NYCDOE),"D & S Restoration, Inc.","ATC Group Services, LLC",No,3rd,Room# 306,Floor Tile,800,Square Feet,Removal,Interior Foam,40.64971,-73.966046,14,40,506,3050750001,Flatbush
TRU5042QN18,01/23/2018 12:00:00 AM,01/18/2019 12:00:00 AM,Submitted,No,161-25,Grand Central Parkway,Queens,11432,Queens Hospital Center Building N,Hospital,4835154,06858,0001,,,,NYC Health & Hospitals Corporation (NYCHHC),"Empire Control Abatement, Inc.","ESIS, Inc.",No,Exterior,East Elevation,Caulking,13,Square Feet,Removal,Exterior Vertical Surface,40.716225,-73.804353,8,24,1267,,Pomonok-Flushing Heights-Hillcrest
TRU6282MN17,01/03/2018 12:00:00 AM,12/21/2018 12:00:00 AM,Submitted,No,60,East 9th Street,Manhattan,10003,,Commercial,1009092,00560,7503,,,,60E 9St. Condominium c/o RoseTerraManagement LLC,SkyLine Environmental Corp.,Langan Engineering Environmental Surveying and Lan,No,2 Fl,Apt.205,Pipe Insulation,141,Linear Feet,Removal,Full Containment,40.731476,-73.992679,2,2,59,1005607503,West Village
TRU5252BK18,02/26/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Submitted,No,70,Schermerhorn Street,Brooklyn,11201,,Other,3002703,00271,0034,,,,70 Schermerhorn Owner LLC,"Alba Environmental, Inc.",Citrel Inc.,No,Roof,Bulkhead. On Metal Duct,Waterproofing Tar Material,220,Square Feet,Removal,Exterior Vertical Surface,40.69073,-73.990935,2,33,9,3002710034,Brooklyn Heights-Cobble Hill
TRU5217MN18,02/28/2018 12:00:00 AM,01/29/2019 12:00:00 AM,Submitted,No,216,WEST 62nd. STREET,Manhattan,10023,Amsterdam Houses Bldg. # 4 Contract BW1313869,Residence,1082577,01154,0101,,,,New York City Housing Authority (NYCHA),M.A.B. Renovation Group Corp.,"Warren & Panzer, Engineers, P.C",No,4,Exterior Facade-Mod A1-Elev# 1-8,Tar/Flashing at Lintel,20,Square Feet,Removal,Exterior Vertical Surface,40.773259,-73.987974,7,6,151,1011540101,Lincoln Square
TRU5260MN18,02/12/2018 12:00:00 AM,02/04/2019 12:00:00 AM,Closed,No,125,West 120th street,Manhattan,10027,,,1057623,01905,0018,,,,Michael Leach,Master Restorations Inc,"Avi Jay, Inc.",No,1,Stairs,Linoleum,40,Square Feet,Removal,Tent,40.804986,-73.948733,10,9,220,1019050018,Central Harlem South
TRU5424BK18,03/26/2018 12:00:00 AM,03/15/2019 12:00:00 AM,Submitted,No,2950,"West 35th Street,",Brooklyn,11224,Site 8 Bldg.#1 Contract # RF 1716757,,3189511,07046,0022,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,"The Saban Engineering Group, Inc.",No,Roof,11th West Wing Roof,Bulkhead wall Mastic Sealant,16,Square Feet,Removal,Exterior Foam,40.573838,-74.000493,13,47,342,3070460022,Seagate-Coney Island
TRU5258QN18,05/14/2018 12:00:00 AM,03/26/2019 12:00:00 AM,Submitted,No,78-60,73rd Place,Queens,11385,Glendale Library,Other,4090100,03696,0047,,,,NYC Dept of Design & Construction (NYCDDC),Citywide Environmental Services LLC,KAM Consultants Corporation,No,1,Staff Kitchen/Stair Landing,12'x12' White Floor Tile/Mastic,196,Square Feet,Removal,Interior Foam,40.703149,-73.875748,5,30,623,4036960047,Glendale
TRU6229MN17,12/22/2017 12:00:00 AM,12/14/2018 12:00:00 AM,Submitted,No,40,Irving Place,Manhattan,10003,Washington Irving HS @ M460,School,1017828,00872,0057,,,,NYC School Construction Authority (NYCSCA),Adam's European Contracting inc.,New York Environmental & Material Testing,No,6th,"Original Building, Room 635 (Line #223)",Tar / Vapor Barrier,30,Square Feet,Removal,Tent,40.735494,-73.987659,6,2,50,1008720057,Gramercy
TRU5165QN18,03/09/2018 12:00:00 AM,02/26/2019 12:00:00 AM,Closed,No,39-44,47th Street,Queens,11104,,Residence,4001467,00149,0052,,,,Allison Palmer and Avi Cummings,"Incinia Contracting, Inc.",Advanced Environmental Corp.,No,Roof,Main Roof,Roofing and Flashing Materials,450,Square Feet,Removal,Exterior Foam,40.74809,-73.916768,2,26,169,4001490052,Hunters Point-Sunnyside-West Maspeth
TRU5719MN18,04/09/2018 12:00:00 AM,03/28/2019 12:00:00 AM,Submitted,No,463,West Street,Manhattan,10014,55 Bethune Street,Residence,1012047,00639,0001,,,,Westbeth Corp HDFC Inc.,New York Insulation Inc.,"Assessment Resources & Technologies, Inc.",No,10,Light Well - West Elevation Exterior Facade,Window Caulk,20,Square Feet,Removal,DEP Variance,40.736757,-74.009959,2,3,79,1006390001,West Village
TRU5078BK18,02/16/2018 12:00:00 AM,01/17/2019 12:00:00 AM,Submitted,No,1600,Rockaway Parkway,Brooklyn,11236,HS for Medical Professions(K500),School,3230949,08222,0001,,,,NYC School Construction Authority (NYCSCA),"Abatech Industries, Inc.","Environmental Management Solutions Of New York, In",No,Cellar,Boiler Room,Caulk Seams of Metal Duct/Exhaust Fan#44,5,Square Feet,Removal,DEP Variance,40.641474,-73.898254,18,46,990,3082220001,Canarsie
TRU5418MN18,02/22/2018 12:00:00 AM,02/21/2019 12:00:00 AM,Submitted,No,2698,Frederick Douglas Boulevard,Manhattan,10030,Drew Hamilton Houses,Residence,1060431,02029,0001,,,,New York City Housing Authority (NYCHA),"New York Environmental Systems, Inc.",Genesis Environmental Consultants Inc.,No,15th,"APTS A,B,F,H,J,M",Floor Tile and Mastic,6,Square Feet,Removal,Tent,40.821706,-73.94273,10,9,232,1020290001,Central Harlem North-Polo Grounds
TRU5199QN18,03/26/2018 12:00:00 AM,03/08/2019 12:00:00 AM,Submitted,No,26-01,Mott Avenue,Queens,11691,PS 104Q,School,4442313,15693,0001,,,,NYC School Construction Authority (NYCSCA),A.S.A.R. International Corporation,Creative Environment Solutions Corporation,No,Basement,Boiler room,Incenerator flue insulation,60,Square Feet,Removal,Full Containment,40.608467,-73.764548,14,31,100801,4156930001,Far Rockaway-Bayswater
TRU5121BK18,02/05/2018 12:00:00 AM,01/24/2019 12:00:00 AM,Closed,No,202,Carroll St,Brooklyn,11231,,Residence,3004952,00356,0012,,,,Victor Goldfeld,Microtech Contracting Corp.,"H.A. Bader Consultants, Inc.",No,Roof,Main Roof,Perimeter Flashing,100,Square Feet,Removal,Exterior Vertical Surface,40.68139,-73.997739,6,39,65,3003560012,Carroll Gardens-Columbia Street-Red Hook
TRU5138BX18,03/26/2018 12:00:00 AM,02/12/2019 12:00:00 AM,Postponed,No,1221,Spofford Avenue,Bronx,10474,Spofford Juvenile Detention Center,Other,2005938,02738,0035,,,,NYC Economic Development Corporation (NYCEDC),"New Style Contractors, Inc.",AIM Environmental LLC,No,1,Wing B,Electrical Panel Arc Shield,5,Square Feet,Removal,Subchapter G,40.813893,-73.890566,2,17,93,2027380035,Hunts Point
TRU5281BX18,03/27/2018 12:00:00 AM,03/19/2019 12:00:00 AM,Submitted,No,1040,Rosedale Ave,Bronx,10472,"Sotomayor Houses, Bldg 13, Contract # RF1616106",Residence,2092795,03725,0001,,,,New York City Housing Authority (NYCHA),"S & N Builders, Inc.",Genesis Environmental Consultants Inc.,No,3rd,Exterior Facade Elevations:1 to 20,Window Sill/Flashing,16,Square Feet,Removal,Exterior Vertical Surface,40.826023,-73.867869,9,18,44,2037250001,Soundview-Bruckner
TRU5003MN18,02/12/2018 12:00:00 AM,01/01/2019 12:00:00 AM,Submitted,No,301,Park Avenue,Manhattan,10022,,Commercial,1084771,01304,7501,,,,AB Stable LLC,Pal Environmental Safety Corp.,"Hillmann Consulting, LLC",Yes,36,,Pipe & Fitting Insulation,4158,Linear Feet,Removal,DEP Variance,40.756648,-73.974358,5,4,100,1013047501,Turtle Bay-East Midtown
TRU5840BK17,01/09/2018 12:00:00 AM,12/14/2018 12:00:00 AM,Postponed,No,132,North Oxford Walk,Brooklyn,11205,"Whitman, Bld. #4 Contract BW1505369",,3335254,02041,0001,,,,New York City Housing Authority (NYCHA),APS Contractors Inc.,"Warren & Panzer, Engineers, P.C",No,4,Exterior Faade  Elevation #1 - 22,Window Frame Contaminated with ACM Caulking,22,Square Feet,Removal,Exterior Vertical Surface,40.694008,-73.975262,2,35,18501,3020410001,Fort Greene
TRU5041BK18,02/20/2018 12:00:00 AM,01/10/2019 12:00:00 AM,Closed,No,510,Clermont Avenue,Brooklyn,11238,PS 753 SPED(K085),School,3057521,02008,0001,,,,NYC School Construction Authority (NYCSCA),"Empire Control Abatement, Inc.","Louis Berger & Assoc., P.C.",No,3,Rm 322 - Asst Principal,Tar Inside Speaker,2,Square Feet,Removal,DEP Variance,40.682533,-73.968769,2,35,179,3020080001,Fort Greene
TRU5729MN18,07/02/2018 12:00:00 AM,03/29/2019 12:00:00 AM,Submitted,No,425,East 58th Street,Manhattan,10022,,Residence,1040637,01370,0015,,,,Sumit and Karishma Javeri,Migg Construction Group Inc.,Charis Consultant Services LLC,No,34th Floor,Bedroom wall of Apt. 34 E,black tar,6,Square Feet,Removal,Interior Foam,40.758684,-73.961705,6,5,10601,1013700015,Turtle Bay-East Midtown
TRU5117BK18,02/12/2018 12:00:00 AM,01/24/2019 12:00:00 AM,Submitted,No,1,Boerum Place,Brooklyn,11201,,Commercial,3000417,00153,0003,,,,One Boerum Development Partners LLC,New York Insulation Inc.,"Assessment Resources & Technologies, Inc.",No,Basement,Storeroom #2,Pipe & Elbow Insulation,7,Linear Feet,Removal,DEP Variance,40.691962,-73.989059,2,33,37,3001530003,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
TRU5464QN17,12/29/2017 12:00:00 AM,12/06/2018 12:00:00 AM,Postponed,No,66-40,Kissena Blvd,Queens,11367,Razran Hall - Queens College,School,4467569,06517,0250,,,,Dormitory Authority State of New York (DASNY),"International Asbestos Removal, Inc.","LiRo Engineers, Inc.",Yes,Bsmt,,Black Door Sealant AC-2,10,Linear Feet,Removal,CODE 56 State Owned Bldgs,40.735683,-73.814713,8,24,809,4065170250,Kew Gardens Hills
TRU5588MN18,03/20/2018 12:00:00 AM,03/12/2019 12:00:00 AM,Closed,No,251,West 89 Street,Manhattan,10024,,Residence,1033313,01237,7501,,,,The Board of Managers of the 251 Condominium,"Plus Construction Services, Inc.",EOS Environmental of NY Inc.,No,Roof,Roof,Flashing Material,55,Square Feet,Removal,Exterior Foam,40.790461,-73.975591,7,6,175,1012377501,Upper West Side
TRU5074BX18,02/12/2018 12:00:00 AM,01/27/2019 12:00:00 AM,Closed,No,1850,Jerome ave,Bronx,10453,"1860, 2 Mt Hope, 4 Mt Hope",Residence,2008219,02851,0002,,,,HARRICO REALTY CORP C/O WEBSTER AVE MANAGEMENT,PLI Group Corp.,"Standard Environmental Services, inc.",Yes,Roof,,roofing material,300,Square Feet,Removal,Exterior Foam,40.848914,-73.911473,5,14,23301,2028510002,Mount Hope
TRU5007MN18,01/12/2018 12:00:00 AM,01/02/2019 12:00:00 AM,Submitted,No,240,East 109th street,Manhattan,10029,JHS 117M,School,1052433,01656,0100,,,,NYC School Construction Authority (NYCSCA),A Quest Corporation,"ATC Group Services, LLC",No,4,Hallway,VAT,740,Square Feet,Removal,Interior Foam,40.79307,-73.942303,11,8,170,1016560100,East Harlem South
TRU5565MN18,03/26/2018 12:00:00 AM,03/11/2019 12:00:00 AM,Postponed,No,150,East 38th St,Manhattan,10016,,Residence,1019101,00893,0058,,,,Angela Sun,ESG Inc.,Amiantos LLC,Yes,Roof,,roof membrane,900,Square Feet,Removal,Exterior Foam,40.748651,-73.97727,6,4,80,1008930058,Murray Hill-Kips Bay
TRU5359MN18,02/23/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Closed,No,166,East 61st Street,Manhattan,10065,,Residence,1041959,01395,7501,,,,166 East 61 Street Corp.c/o Tudor Realty Services,"T L D Services, Inc.",Specialized United Services inc.,No,Basement,Chili Room,Pipe insulation,90,Linear Feet,Removal,Tent,40.763179,-73.96658,8,4,11402,1013957501,Upper East Side-Carnegie Hill
TRU5168BK18,02/17/2018 12:00:00 AM,02/04/2019 12:00:00 AM,Closed,No,1818,East 33rd street,Brooklyn,11234,,Residence,3238856,08476,0048,,,,David Rogoff,AVI 212 Inc.,3E Environmental Inc.,No,Basement,south west,Floor tile,408,Square Feet,Removal,Interior Foam,40.611067,-73.936564,18,46,636,3084760048,Georgetown-Marine Park-Bergen Beach-Mill Basin
TRU5253BK18,02/28/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Postponed,No,150,55TH STREET,Brooklyn,11220,,Hospital,3014856,00828,0001,,,,NYU HOSPITALS CENTER,PAR Environmental Corporation,"Environmental Planning & Management, Inc.",No,5,BIRTH ROOM 5,VAT & MASTIC,246,Square Feet,Removal,DEP Variance,40.646941,-74.02093,7,38,22,3008280001,Sunset Park West
TRU5773BK17,01/12/2018 12:00:00 AM,12/06/2018 12:00:00 AM,Submitted,No,3018,West 24th Street,Brooklyn,11224,Haber Houses (AKA 3020 & 3024 West 24th Street),Residence,3322050,07070,0001,,,,New York City Housing Authority (NYCHA),"New York Environmental Systems, Inc.",Airtek Environmental Corporation,No,1st,Community Center Exterior Various Locations,Window Caulking,8,Square Feet,Removal,Exterior Vertical Surface,40.573368,-73.990673,13,47,352,3070700001,Seagate-Coney Island
TRU5262QN18,04/05/2018 12:00:00 AM,03/26/2019 12:00:00 AM,Submitted,No,69-20,Queens Boulevard,Queens,11377,,Commercial,4056321,02432,0021,,,,69-20 Queens BLVD  Woodside LLC,"212 Services, LLC","Environmental Consulting & Management Services, In",Yes,ROOF,,BUILT UP ROOF,1500,Square Feet,Removal,Exterior Foam,40.740121,-73.895065,2,30,489,4024320021,Elmhurst-Maspeth
TRU5164MN18,03/05/2018 12:00:00 AM,01/23/2019 12:00:00 AM,Postponed,No,150,5th Avenue,Manhattan,10011,,Commercial,1015478,00821,0041,,,,L&L Holding Company,New York Insulation Inc.,"Absolutely Clean Environment, Inc.",No,3,West Wing Phase 2A,Wire Mesh Insulation,200,Square Feet,Removal,Full Containment,40.739507,-73.99108,5,3,54,1008210041,Hudson Yards-Chelsea-Flatiron-Union Square
TRU5048MN18,02/13/2018 12:00:00 AM,01/08/2019 12:00:00 AM,Submitted,No,675,Third Ave,Manhattan,10017,,Commercial,1037549,01316,0001,,,,DOLP 675 Properties II LLC,Advanced Environmental Restoration Corp.,"GCI Environmental Advisory, Inc.",No,8,Radiator perimeter,duct sealant,60,Square Feet,Removal,DEP Variance,40.750791,-73.973963,6,4,88,1013160001,Turtle Bay-East Midtown
